fonte,produto,ano,cidade,preco_padrao,unidade_padrao,fonte_conversao,descricao
estadual,atenolol,2019,Governo ES,0.15,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; ATENOLOL 50MG; FORMA FARMACEUTICA CAPSULA/COMPRIMIDO/COMPRIMIDO REVESTIDO/DRAGEA; FOR
estadual,ranitidina,2019,Governo ES,4.6533,unidade,unitario,"MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: RANITIDINA, CLORIDRATO 15MG/ML; FORMA FARMACEUTICA: SOLUCAO "
estadual,envelope,2019,Governo ES,0.927,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: SACCHAROMYCES BOULARDII-17 LIOFILIZADO 200MG; FORMA FARMACEU
estadual,pilha,2019,Governo ES,14.58,unidade,unitario,"PILHA ALCALINA, TAMANHO GRANDE (D), 1,5 VOLTS, EMBALAGEM COM 02 UNIDADES. CARTELA."
estadual,grampeador,2019,Governo ES,7.46,unidade,unitario,GRAMPEADOR ; MODELO: MESA ; MATERIAL DO CORPO: ACO CARBONO ; ACABAMENTO: PINTADO ; COR: PRETO ; MECANISMO GRAMPEADOR: AC
estadual,grampeador,2019,Governo ES,52.0,unidade,unitario,GRAMPEADOR ; MODELO: MESA ; MATERIAL DO CORPO: ACO CARBONO ; ACABAMENTO: PINTADO ; COR: PRETO ; MECANISMO GRAMPEADOR: AC
estadual,levotiroxina,2019,Governo ES,0.5305,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: LEVOTIROXINA SODICA 75MCG; FORMA FARMACEUTICA: COMPRIMIDO; F
estadual,loratadina,2019,Governo ES,1.3131,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: LORATADINA 10MG; FORMA FARMACEUTICA: COMPRIMIDO; FORMA DE AP
estadual,ar_condicionado,2019,Governo ES,2100.0,unidade,unitario,"APARELHO DE AR CONDICIONADO TIPO SPLIT HI-WALL, TENSÃO DE ALIMENTAÇÃO 220V/60HZ, CAPACIDADE DE REFRIGERAÇÃO IGUAL A 12.0"
estadual,ar_condicionado,2019,Governo ES,2710.15,unidade,unitario,"APARELHO DE AR CONDICIONADO TIPO SPLIT HI-WALL, TENSÃO DE ALIMENTAÇÃO 220V/60HZ, CAPACIDADE DE REFRIGERAÇÃO IGUAL A 18.0"
estadual,ar_condicionado,2019,Governo ES,3669.55,unidade,unitario,"APARELHO DE AR CONDICIONADO TIPO SPLIT HI-WALL, TENSÃO DE ALIMENTAÇÃO 220V/60HZ, CAPACIDADE DE REFRIGERAÇÃO IGUAL A 24.0"
estadual,grampeador,2019,Governo ES,17.22,unidade,unitario,GRAMPEADOR ; MODELO: MESA ; MATERIAL DO CORPO: ACO CARBONO ; ACABAMENTO: PINTADO ; COR: PRETO ; MECANISMO GRAMPEADOR: AC
estadual,envelope,2019,Governo ES,1.5,unidade,unitario,"CAPA PARA PRONTUARIO - CARTOLINE(C-180),COM 180 GM/2,360MM X 260 MM,FOLHA DUPLA,IMPRESSÃO PRETO FRENTE,FORMATO DE ENVELO"
